No,year,month,day,hour,season,PM_City Station,PM_5th Middle School,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
20153,2012,4,19,16,1,167,NA,167,21.5,92,1000.1,22.9,SE,10.3,0,0
20154,2012,4,19,17,1,163,NA,163,21.5,91,999.4,23.1,NE,1.8,0,0
20155,2012,4,19,18,1,161,NA,161,21.5,90,999.7,23.2,SE,2.3,0,0
20156,2012,4,19,19,1,153,NA,153,21.2,92,1000.4,22.6,SE,3.3,0,0
20157,2012,4,19,20,1,156,NA,156,21.2,94,1001,22.2,SE,4.8,0,0
20158,2012,4,19,21,1,160,NA,160,20.8,95,1001.8,21.6,SE,6.3,0,0
20159,2012,4,19,22,1,170,NA,170,20.9,94,1002.3,21.9,SE,8.1,0,0
20160,2012,4,19,23,1,173,NA,173,20.8,94,1002.5,21.8,NE,1.6,0,0
20161,2012,4,20,0,1,181,NA,181,20.9,95,1002.4,21.7,NW,1.6,0,0
20162,2012,4,20,1,1,183,NA,183,20.6,96,1001.9,21.3,NE,1.1,0,0
20163,2012,4,20,2,1,181,NA,181,20.7,97,1000.8,21.2,NE,2.6,0,0
20164,2012,4,20,3,1,188,NA,188,20.6,97,1000.8,21.1,NW,1.3,0,0
20165,2012,4,20,4,1,187,NA,187,20.5,97,1000.1,21,NW,2.7,0,0
20166,2012,4,20,5,1,197,NA,197,20.6,96,999.5,21.3,NE,1.3,0,0
20167,2012,4,20,6,1,192,NA,192,20.7,95,999.6,21.5,SE,1.7,0,0
20168,2012,4,20,7,1,154,NA,154,20.7,95,999.8,21.5,SE,4.6,0,0
20169,2012,4,20,8,1,165,NA,165,20.6,94,1000.7,21.6,NE,2.5,0.1,0.1
20170,2012,4,20,9,1,167,NA,167,20.4,97,1003.2,20.9,NW,4.3,35.8,35.9
20171,2012,4,20,10,1,187,NA,187,20.4,97,1003.3,20.9,NE,4,6.7,42.6
20172,2012,4,20,11,1,215,NA,215,20.3,97,1002.1,20.8,NE,7.2,4.7,47.3
20173,2012,4,20,12,1,222,NA,222,20.3,97,1001.5,20.8,SW,2.8,2.6,49.9
20174,2012,4,20,13,1,188,NA,188,20.6,97,1000.7,21.1,NE,2.4,0.5,50.4
20175,2012,4,20,14,1,164,NA,164,21.2,96,1000.7,21.9,NE,6.9,0.1,50.5
20176,2012,4,20,15,1,95,NA,95,20.2,84,999.3,23,SW,0.9,0,0
20177,2012,4,20,16,1,68,NA,68,20.9,93,999.1,22.1,SW,4.7,0.1,0.1
20178,2012,4,20,17,1,90,NA,90,20.8,95,998.6,21.6,SE,1.2,0.7,0.8
20179,2012,4,20,18,1,112,NA,112,20.8,97,997.9,21.3,SE,2.9,1.6,2.4
20180,2012,4,20,19,1,122,NA,122,20.7,97,999.1,21.2,cv,0.5,0.2,2.6
20181,2012,4,20,20,1,103,NA,103,20.3,96,999.7,21,NW,1.5,0,0
20182,2012,4,20,21,1,86,NA,86,20.2,96,1000.6,20.9,NW,2.3,0,0
20183,2012,4,20,22,1,103,NA,103,20.2,96,1001.6,20.9,cv,0,0,0
20184,2012,4,20,23,1,141,NA,141,20,97,1002,20.5,cv,0.5,0,0
20185,2012,4,21,0,1,153,NA,153,19.9,98,1001.9,20.2,NW,1.7,0,0
20186,2012,4,21,1,1,161,NA,161,19.7,98,1001.7,20,NW,3,0,0
20187,2012,4,21,2,1,166,NA,166,19.5,98,1000.9,19.8,NE,1.6,0,0
20188,2012,4,21,3,1,164,NA,164,19.5,98,1000.3,19.8,NE,2.6,0,0
20189,2012,4,21,4,1,180,NA,180,19.6,98,1000.2,19.9,NW,0.8,0,0
20190,2012,4,21,5,1,203,NA,203,19.6,98,1000.3,19.9,NW,2.7,0,0
20191,2012,4,21,6,1,194,NA,194,19.5,98,1000.2,19.8,NW,4.4,0,0
20192,2012,4,21,7,1,165,NA,165,19.8,98,1001.8,20.1,NW,5.5,0,0
20193,2012,4,21,8,1,157,NA,157,20.1,98,1001.6,20.4,NW,8.3,0,0
20194,2012,4,21,9,1,179,NA,179,19.5,84,1001.7,22.3,NW,11,0,0
20195,2012,4,21,10,1,170,NA,170,18.5,74,1001.7,23.4,NE,6.1,0,0
20196,2012,4,21,11,1,190,NA,190,18.5,66,1002.1,25.3,NE,12.8,0,0
20197,2012,4,21,12,1,223,NA,223,18.3,62,1001.4,26.2,NW,5,0,0
20198,2012,4,21,13,1,220,NA,220,18.2,56,1001,27.8,NE,2.5,0,0
20199,2012,4,21,14,1,194,NA,194,17.4,52,1000.4,28.2,NE,5.9,0,0
20200,2012,4,21,15,1,162,NA,162,18.1,54,999.9,28.3,NE,8.3,0,0
20201,2012,4,21,16,1,153,NA,153,17.2,49,999.4,29,NW,2.7,0,0
20202,2012,4,21,17,1,164,NA,164,17,51,999.1,28.1,NW,4.7,0,0
20203,2012,4,21,18,1,195,NA,195,17.4,55,999.3,27.2,NW,6.2,0,0
20204,2012,4,21,19,1,210,NA,210,19.8,75,999.8,24.5,NW,8.2,0,0
20205,2012,4,21,20,1,202,NA,202,19.8,88,1000.7,21.9,NE,2,0,0
20206,2012,4,21,21,1,170,NA,170,19.5,92,1001.5,20.8,NE,3.9,0,0
20207,2012,4,21,22,1,162,NA,162,18.9,94,1001.9,19.9,NE,6.2,0,0
20208,2012,4,21,23,1,158,NA,158,18.6,95,1002.3,19.4,NE,8.2,0,0
20209,2012,4,22,0,1,170,NA,170,18.1,94,1002.1,19.1,NW,2,0,0
20210,2012,4,22,1,1,154,NA,154,17.9,95,1001.9,18.7,NW,3.9,0,0
20211,2012,4,22,2,1,144,NA,144,17.9,96,1001.6,18.5,NW,5.4,0,0
20212,2012,4,22,3,1,126,NA,126,17.7,96,1001.1,18.3,NW,6.9,0,0
20213,2012,4,22,4,1,127,NA,127,17.6,97,1001,18.1,NW,8.2,0,0
20214,2012,4,22,5,1,126,NA,126,17.4,97,1001.1,17.9,NW,9.6,0,0
20215,2012,4,22,6,1,127,NA,127,17.4,97,1001.4,17.9,NW,10.9,0,0
20216,2012,4,22,7,1,130,NA,130,18.3,98,1002.2,18.6,NE,0.9,0,0
20217,2012,4,22,8,1,142,NA,142,20.6,95,1002.6,21.4,NE,2.1,0,0
20218,2012,4,22,9,1,152,NA,152,17.9,65,1002.8,24.9,NE,4.9,0,0
20219,2012,4,22,10,1,172,NA,172,17.4,57,1003.4,26.6,SE,1.6,0,0
20220,2012,4,22,11,1,175,NA,175,16.3,50,1003.2,27.7,SE,4.3,0,0
20221,2012,4,22,12,1,178,NA,178,16.6,47,1002.7,29,NE,2.9,0,0
20222,2012,4,22,13,1,168,NA,168,16.7,47,1001.8,29.2,SE,4,0,0
20223,2012,4,22,14,1,168,NA,168,16,44,1001.2,29.5,SW,3.5,0,0
20224,2012,4,22,15,1,167,NA,167,16.5,45,1000.5,29.7,SW,5.4,0,0
20225,2012,4,22,16,1,217,NA,217,15.9,43,1000,29.8,SW,10.6,0,0
20226,2012,4,22,17,1,239,NA,239,15.6,43,999.3,29.5,SW,14.1,0,0
20227,2012,4,22,18,1,234,NA,234,18.2,55,999.7,28.1,SE,3.3,0,0
20228,2012,4,22,19,1,283,NA,283,19.5,68,1000.3,25.9,SE,6,0,0
20229,2012,4,22,20,1,295,NA,295,19.3,71,1001.1,24.9,SW,4.3,0,0
20230,2012,4,22,21,1,292,NA,292,18.9,71,1001.7,24.5,SW,5.7,0,0
20231,2012,4,22,22,1,277,NA,277,19.2,78,1002.1,23.2,SW,6.9,0,0
20232,2012,4,22,23,1,245,NA,245,19.6,88,1002.2,21.7,NE,1.2,0,0
20233,2012,4,23,0,1,231,NA,231,20.1,91,1002.3,21.6,NE,2,0,0
20234,2012,4,23,1,1,226,NA,226,20,89,1001.9,21.9,NW,0.6,0,0
20235,2012,4,23,2,1,211,NA,211,19.9,88,1001.6,22,NE,1,0,0
20236,2012,4,23,3,1,208,NA,208,19.2,82,1001.2,22.4,NE,2.5,0,0
20237,2012,4,23,4,1,220,NA,220,19.4,83,1000.7,22.4,NE,4.7,0,0
20238,2012,4,23,5,1,248,NA,248,19.6,84,1001.1,22.4,SE,2.2,0,0
20239,2012,4,23,6,1,254,NA,254,19.8,86,1000.8,22.3,SE,4.6,0,0
20240,2012,4,23,7,1,250,NA,250,20.1,86,1001.4,22.6,NE,2.7,0,0
20241,2012,4,23,8,1,266,NA,266,20.4,87,1001.6,22.7,SE,1.8,0,0
20242,2012,4,23,9,1,270,NA,270,21.1,82,1001.5,24.4,NE,2.3,0,0
20243,2012,4,23,10,1,283,NA,283,21.4,83,1001.6,24.5,SE,2.7,0,0
20244,2012,4,23,11,1,298,NA,298,21.7,86,1001.5,24.2,NE,2,0.3,0.3
20245,2012,4,23,12,1,294,NA,294,23.2,90,1000.6,25,cv,0.4,0.1,0.4
20246,2012,4,23,13,1,291,NA,291,23.2,82,999.5,26.5,SE,5.2,0.3,0.7
20247,2012,4,23,14,1,274,NA,274,23.1,82,998.7,26.4,SE,11.3,0,0
20248,2012,4,23,15,1,280,NA,280,23.2,83,998.1,26.3,SW,6.6,0,0
20249,2012,4,23,16,1,293,NA,293,23.1,83,997.5,26.2,SW,11.2,0,0
20250,2012,4,23,17,1,312,NA,312,22.5,83,997.1,25.6,SW,18.9,0,0
20251,2012,4,23,18,1,319,NA,319,22.9,87,997,25.2,SE,4.5,0,0
20252,2012,4,23,19,1,324,NA,324,23,87,997.5,25.3,SE,8.9,0,0
20253,2012,4,23,20,1,321,NA,321,22.9,90,998.1,24.7,SE,14.9,0,0
20254,2012,4,23,21,1,327,NA,327,22.2,88,998.7,24.3,SE,19.9,0,0
20255,2012,4,23,22,1,280,NA,280,21.1,88,999.5,23.2,SE,22.6,0.1,0.1
20256,2012,4,23,23,1,176,NA,176,22.1,95,999.3,22.9,SE,27.3,4.8,4.9
20257,2012,4,24,0,1,194,NA,194,22.4,93,999.3,23.6,SE,30.5,0,0
20258,2012,4,24,1,1,226,NA,226,23.2,93,998.6,24.4,SE,34.4,0,0
20259,2012,4,24,2,1,225,NA,225,23.6,94,998,24.6,SE,38,0,0
20260,2012,4,24,3,1,221,NA,221,23.8,94,997.5,24.8,SE,42.4,0,0
20261,2012,4,24,4,1,189,NA,189,23.8,94,997,24.8,SE,47.1,0,0
20262,2012,4,24,5,1,191,NA,191,23.8,94,997.3,24.8,SE,52.1,0,0
20263,2012,4,24,6,1,196,NA,196,23.6,93,997.4,24.8,SE,55.9,0,0
20264,2012,4,24,7,1,202,NA,202,23.6,93,997.4,24.8,SE,60.9,0,0
20265,2012,4,24,8,1,150,NA,150,23.7,91,998.1,25.3,SW,3,0,0
20266,2012,4,24,9,1,56,NA,56,24,88,998.1,26.1,SE,3.8,0,0
20267,2012,4,24,10,1,38,NA,38,24.2,85,997.8,26.9,SE,9.2,0,0
20268,2012,4,24,11,1,37,NA,37,23.9,81,997.6,27.5,SW,6,0,0
20269,2012,4,24,12,1,44,NA,44,24,78,997,28.2,SW,12.6,0,0
20270,2012,4,24,13,1,52,NA,52,24,76,996,28.6,SW,18.6,0,0
20271,2012,4,24,14,1,39,NA,39,24.4,82,995.1,27.8,SE,3.7,0,0
20272,2012,4,24,15,1,39,NA,39,24.6,77,994.4,29,SW,3.9,0,0
20273,2012,4,24,16,1,35,NA,35,24.3,77,994,28.7,SW,11.1,0,0
20274,2012,4,24,17,1,38,NA,38,24.4,80,994.2,28.2,SE,5.1,0,0
20275,2012,4,24,18,1,39,NA,39,24.4,83,994.2,27.6,SE,11.2,0,0
20276,2012,4,24,19,1,43,NA,43,24.4,86,995.2,26.9,SE,14.4,0,0
20277,2012,4,24,20,1,43,NA,43,24.2,86,995.5,26.7,SE,18.8,0,0
20278,2012,4,24,21,1,26,NA,26,24.2,85,996.5,26.9,SW,5,0,0
20279,2012,4,24,22,1,18,NA,18,24.4,86,997.2,26.9,SW,8.9,0,0
20280,2012,4,24,23,1,11,NA,11,24.3,88,997.5,26.5,SE,3.4,0,0
20281,2012,4,25,0,1,22,NA,22,24.4,89,997.5,26.4,SE,6.1,0,0
20282,2012,4,25,1,1,32,NA,32,24.4,91,997.3,26,SE,7.7,0,0
20283,2012,4,25,2,1,40,NA,40,24.6,92,997,26,SE,10.1,0,0
20284,2012,4,25,3,1,46,NA,46,24.5,91,996.4,26.1,SW,3.3,0,0
20285,2012,4,25,4,1,33,NA,33,24.4,91,996.3,26,SE,1.6,0,0
20286,2012,4,25,5,1,32,NA,32,24.5,92,996.7,25.9,SW,1.5,0,0
20287,2012,4,25,6,1,12,NA,12,24.5,92,997.1,25.9,SE,1.6,0,0
20288,2012,4,25,7,1,38,NA,38,24.7,94,997.5,25.7,SW,1.5,0,0
20289,2012,4,25,8,1,32,NA,32,24.9,93,998.3,26.1,SW,2.8,0,0
20290,2012,4,25,9,1,33,NA,33,24.9,90,998.4,26.7,SE,3.2,0,0
20291,2012,4,25,10,1,35,NA,35,24.8,85,998.2,27.6,SW,3.8,0,0
20292,2012,4,25,11,1,32,NA,32,24.7,83,998.5,27.9,SW,7.3,0,0
20293,2012,4,25,12,1,34,NA,34,24.9,79,997.9,28.9,SW,9.8,0,0
20294,2012,4,25,13,1,30,NA,30,25.4,78,996.8,29.6,SW,13.9,0,0
20295,2012,4,25,14,1,40,NA,40,24.8,76,995.6,29.5,SE,4.5,0,0
20296,2012,4,25,15,1,30,NA,30,24.8,74,994.4,29.9,SW,5.7,0,0
20297,2012,4,25,16,1,6,NA,6,24.8,78,994.6,29,SE,4.3,0,0
20298,2012,4,25,17,1,8,NA,8,21.1,76,997.2,25.6,NW,14.5,1.7,1.7
20299,2012,4,25,18,1,15,NA,15,21.5,94,997.4,22.5,NW,16.1,24,25.7
20300,2012,4,25,19,1,19,NA,19,22.8,95,999,23.6,NE,4.8,0.1,25.8
20301,2012,4,25,20,1,35,NA,35,22.2,93,1000,23.4,NE,7.7,0.6,26.4
20302,2012,4,25,21,1,48,NA,48,20.7,92,1000.7,22.1,NW,7.4,0.2,26.6
20303,2012,4,25,22,1,82,NA,82,19.7,89,1001.7,21.6,NE,6.2,0,0
20304,2012,4,25,23,1,60,NA,60,18.6,85,1002.2,21.2,NE,11.2,0,0
20305,2012,4,26,0,1,49,NA,49,18.1,84,1002.6,20.9,NE,17.2,0,0
20306,2012,4,26,1,1,40,NA,40,17.6,83,1002.4,20.6,NE,23.9,0,0
20307,2012,4,26,2,1,42,NA,42,17.5,83,1002.5,20.5,NE,29.6,0,0
20308,2012,4,26,3,1,64,NA,64,17.3,82,1002.4,20.5,NW,2.9,0,0
20309,2012,4,26,4,1,87,NA,87,17,81,1002.7,20.4,NE,3,0,0
20310,2012,4,26,5,1,81,NA,81,17.1,83,1002.7,20.1,NE,6.4,0,0
20311,2012,4,26,6,1,59,NA,59,17.1,83,1003.3,20.1,NE,9.1,0,0
20312,2012,4,26,7,1,50,NA,50,16.9,81,1003.8,20.3,NE,12.9,0,0
20313,2012,4,26,8,1,59,NA,59,17.4,77,1003.7,21.6,NE,17.4,0,0
20314,2012,4,26,9,1,65,NA,65,17.3,73,1003.7,22.4,NE,22.7,0,0
20315,2012,4,26,10,1,NA,NA,NA,18.1,71,1004.6,23.7,NE,27.1,0,0
20316,2012,4,26,11,1,103,NA,103,17.5,63,1004.5,25,NE,30.2,0,0
20317,2012,4,26,12,1,NA,NA,NA,18.2,61,1003.5,26.3,NE,34.1,0,0
20318,2012,4,26,13,1,81,NA,81,18.3,57,1002.4,27.6,NW,3.2,0,0
20319,2012,4,26,14,1,84,NA,84,19.5,59,1001.1,28.3,NE,2,0,0
20320,2012,4,26,15,1,79,NA,79,18.8,57,1000.5,28.1,NE,3.7,0,0
20321,2012,4,26,16,1,78,NA,78,19.9,63,1000.1,27.6,NE,5.4,0,0
20322,2012,4,26,17,1,82,NA,82,19,65,1000,26.1,NE,9.7,0,0
20323,2012,4,26,18,1,90,NA,90,17.7,66,999.9,24.5,NE,14.1,0,0
20324,2012,4,26,19,1,96,NA,96,17.7,69,1000.5,23.7,NE,17.1,0,0
20325,2012,4,26,20,1,156,NA,156,17.8,72,1001.5,23.1,NE,20.2,0,0
20326,2012,4,26,21,1,168,NA,168,17.9,75,1002,22.6,NE,22.4,0,0
20327,2012,4,26,22,1,173,NA,173,18.9,78,1002.9,22.9,NE,23.9,0,0
20328,2012,4,26,23,1,160,NA,160,20,84,1003.3,22.8,NE,27,0,0
20329,2012,4,27,0,1,161,NA,161,19.8,86,1003.3,22.3,SE,2.4,0,0
20330,2012,4,27,1,1,165,NA,165,19.7,88,1002.5,21.8,NE,2.4,0,0
20331,2012,4,27,2,1,143,NA,143,19.9,91,1002.1,21.4,NE,4.2,0,0
20332,2012,4,27,3,1,146,NA,146,20.1,92,1001.9,21.5,NE,6.1,0,0
20333,2012,4,27,4,1,124,NA,124,20.3,94,1001.8,21.3,NW,2.7,0.6,0.6
20334,2012,4,27,5,1,111,NA,111,20.1,95,1002,20.9,NE,1.1,0.8,1.4
20335,2012,4,27,6,1,117,NA,117,19.6,94,1002.1,20.6,NE,2.2,0.2,1.6
20336,2012,4,27,7,1,122,NA,122,19.6,93,1002.3,20.8,NE,3.5,0,0
20337,2012,4,27,8,1,199,NA,199,19.7,92,1002.7,21.1,NE,5,0,0
20338,2012,4,27,9,1,170,NA,170,19.5,89,1002.5,21.4,SE,1.8,0,0
20339,2012,4,27,10,1,126,NA,126,19.9,88,1002,22,NE,1.8,0,0
20340,2012,4,27,11,1,134,NA,134,20.1,83,1001.9,23.1,NE,3.5,0,0
20341,2012,4,27,12,1,91,NA,91,20.1,81,1000.9,23.6,SE,1.7,0,0
20342,2012,4,27,13,1,67,NA,67,20.3,83,999.8,23.4,SE,3.3,0,0
20343,2012,4,27,14,1,NA,NA,NA,19.3,96,1000.6,20,NW,3,35.3,35.3
20344,2012,4,27,15,1,68,NA,68,19.4,96,999.5,20.1,SE,3.3,5.2,40.5
20345,2012,4,27,16,1,74,NA,74,21.3,96,998.9,22,NE,1.9,2.3,42.8
20346,2012,4,27,17,1,71,NA,71,20.4,91,998.6,21.9,NE,4.5,0,0
20347,2012,4,27,18,1,69,NA,69,20.2,93,999.3,21.4,NE,5.5,0,0
20348,2012,4,27,19,1,61,NA,61,20.2,95,999.9,21,SE,2.9,2.9,2.9
20349,2012,4,27,20,1,67,NA,67,20.1,96,1001.5,20.8,NE,1.6,5.1,8
20350,2012,4,27,21,1,64,NA,64,20.2,97,1001.4,20.7,NE,2.8,7.5,15.5
20351,2012,4,27,22,1,67,NA,67,20.2,97,1001.2,20.7,SE,2.4,5,20.5
20352,2012,4,27,23,1,71,NA,71,20,95,1001.5,20.8,SE,3.7,0,0
20353,2012,4,28,0,1,76,NA,76,20.1,96,1000.8,20.8,SE,5.2,0.1,0.1
20354,2012,4,28,1,1,106,NA,106,19.9,95,1000.5,20.7,SE,6.6,0,0
20355,2012,4,28,2,1,150,NA,150,20,96,1000,20.7,NE,1.5,0,0
20356,2012,4,28,3,1,179,NA,179,20,96,999.6,20.7,NE,2.3,0,0
20357,2012,4,28,4,1,179,NA,179,19.9,96,999.6,20.6,cv,0,0,0
20358,2012,4,28,5,1,144,NA,144,20,95,999.6,20.8,SE,1.2,0,0
20359,2012,4,28,6,1,141,NA,141,20.2,95,1000,21,SE,3.3,0,0
20360,2012,4,28,7,1,135,NA,135,20.5,95,1000.8,21.3,SE,4.2,0,0
20361,2012,4,28,8,1,116,NA,116,20.7,95,1001.3,21.5,NE,2.4,0,0
20362,2012,4,28,9,1,101,NA,101,21.4,94,1001.9,22.4,SE,1.9,0,0
20363,2012,4,28,10,1,98,NA,98,21.5,89,1001.7,23.4,SE,4.1,0,0
20364,2012,4,28,11,1,103,NA,103,21.9,87,1001.4,24.2,SE,7.4,0,0
20365,2012,4,28,12,1,119,NA,119,21.9,83,1000.8,25,SE,10,0,0
20366,2012,4,28,13,1,141,NA,141,22,79,1000.1,25.9,SE,13.2,0,0
20367,2012,4,28,14,1,168,NA,168,21.9,79,999.5,25.8,SE,16.1,0,0
20368,2012,4,28,15,1,167,NA,167,22.5,79,998.7,26.4,SE,17.8,0,0
20369,2012,4,28,16,1,146,NA,146,22.6,82,998.6,25.9,SE,20.7,0,0
20370,2012,4,28,17,1,140,NA,140,22.6,81,998.4,26.1,SE,25,0,0
20371,2012,4,28,18,1,164,NA,164,22.9,83,998.7,26,SE,29.9,0,0
20372,2012,4,28,19,1,208,NA,208,23,84,999.4,25.9,SW,3,0,0
20373,2012,4,28,20,1,252,NA,252,23.1,85,1000,25.8,SE,2.7,0,0
20374,2012,4,28,21,1,238,NA,238,22.9,89,1000.2,24.8,SE,4.5,0.2,0.2
20375,2012,4,28,22,1,239,NA,239,22.7,92,1000.5,24.1,SE,6.2,0.3,0.5
20376,2012,4,28,23,1,253,NA,253,22.5,92,1000.3,23.9,SE,8,0,0
20377,2012,4,29,0,1,236,NA,236,22.4,91,999.8,24,NE,2.2,0,0
20378,2012,4,29,1,1,246,NA,246,22.6,94,999,23.6,SE,1.9,0.4,0.4
20379,2012,4,29,2,1,245,NA,245,23,95,999.2,23.9,SE,3.1,0,0
20380,2012,4,29,3,1,245,NA,245,23.2,96,999.3,23.9,SW,3.3,0.3,0.3
20381,2012,4,29,4,1,227,NA,227,21.7,93,999.4,22.9,SW,5.2,2.1,2.4
20382,2012,4,29,5,1,248,NA,248,21.4,94,998.6,22.4,SE,2,0.1,2.5
20383,2012,4,29,6,1,238,NA,238,21.8,96,999.3,22.5,NE,1.5,0,0
20384,2012,4,29,7,1,240,NA,240,22.2,96,999.8,22.9,NE,2.6,0,0
20385,2012,4,29,8,1,245,NA,245,23.9,93,1000,25.1,SE,2.9,0,0
20386,2012,4,29,9,1,256,NA,256,22.9,81,1000.4,26.4,SE,5.1,0,0
20387,2012,4,29,10,1,267,NA,267,22.9,80,1000.3,26.6,SE,8.5,0,0
20388,2012,4,29,11,1,248,NA,248,23.4,77,1000,27.8,SE,10,0,0
20389,2012,4,29,12,1,245,NA,245,24,75,999.4,28.9,SE,11,0,0
20390,2012,4,29,13,1,222,NA,222,24.4,78,998.2,28.6,NE,3,0,0
20391,2012,4,29,14,1,190,NA,190,25.4,74,997.2,30.6,SE,3.7,0,0
20392,2012,4,29,15,1,181,NA,181,25.5,75,996.4,30.4,SE,8.4,0,0
20393,2012,4,29,16,1,174,NA,174,25.5,82,996.2,28.9,SE,15.9,0,0
20394,2012,4,29,17,1,164,NA,164,25.2,82,995.9,28.6,SE,18.3,0,0
20395,2012,4,29,18,1,173,NA,173,25.2,84,996.4,28.2,SE,22.8,0,0
20396,2012,4,29,19,1,208,NA,208,25.1,86,997.3,27.7,SE,27,0,0
20397,2012,4,29,20,1,193,NA,193,25.2,90,997.4,27,SE,30.2,0,0
20398,2012,4,29,21,1,174,NA,174,25.2,91,997.9,26.8,SE,32.8,0,0
20399,2012,4,29,22,1,162,NA,162,25.2,92,998.1,26.6,SE,35.8,0,0
20400,2012,4,29,23,1,130,NA,130,25.2,93,998.3,26.4,SE,40,0,0
20401,2012,4,30,0,1,121,NA,121,25.1,92,998.2,26.5,SE,43.9,0,0
20402,2012,4,30,1,1,122,NA,122,24.9,93,997.7,26.1,SE,46.6,0,0
20403,2012,4,30,2,1,122,NA,122,25.1,94,997.5,26.1,SE,49.2,0,0
20404,2012,4,30,3,1,115,NA,115,25,95,997.3,25.9,SE,51.1,0,0
20405,2012,4,30,4,1,124,NA,124,25,95,997,25.9,SE,54,0,0
20406,2012,4,30,5,1,129,NA,129,24.9,95,996.9,25.8,SW,2.1,0,0
20407,2012,4,30,6,1,164,NA,164,24.8,95,997.5,25.7,SE,1,0,0
20408,2012,4,30,7,1,170,NA,170,25.1,95,998.1,26,SE,2.9,0,0
20409,2012,4,30,8,1,170,NA,170,25.2,92,998.5,26.6,SW,1.7,0,0
20410,2012,4,30,9,1,184,NA,184,25,84,998.7,28,SW,6.4,0,0
20411,2012,4,30,10,1,189,NA,189,25.4,78,998.3,29.6,SW,10.9,0,0
20412,2012,4,30,11,1,184,NA,184,25.5,77,997.7,30,SW,14,0,0
20413,2012,4,30,12,1,181,NA,181,25.9,75,997.1,30.9,SW,17.9,0,0
20414,2012,4,30,13,1,172,NA,172,25.3,74,996.2,30.5,SE,4.6,0,0
20415,2012,4,30,14,1,159,NA,159,24.9,70,994.8,31,SE,10.9,0,0
20416,2012,4,30,15,1,159,NA,159,25,70,994.1,31.1,SW,5.5,0,0
20417,2012,4,30,16,1,162,NA,162,25.8,83,993.4,29,SE,4.8,1.2,1.2
20418,2012,4,30,17,1,208,NA,208,25.7,79,993.8,29.7,SW,4,0,0
20419,2012,4,30,18,1,227,NA,227,25.2,78,993.8,29.4,SW,8.8,0,0
20420,2012,4,30,19,1,250,NA,250,25.3,84,994.4,28.3,SE,3.9,0,0
20421,2012,4,30,20,1,261,NA,261,25.2,87,995.2,27.6,SE,9.2,0,0
20422,2012,4,30,21,1,282,NA,282,25.1,88,996,27.3,SE,13.9,0,0
20423,2012,4,30,22,1,292,NA,292,25.3,89,996.7,27.3,SE,17.4,0,0
20424,2012,4,30,23,1,285,NA,285,25.4,90,996.9,27.2,SW,3.2,0,0
20425,2012,5,1,0,1,279,NA,279,25.5,92,996.8,26.9,SE,2.5,0,0
20426,2012,5,1,1,1,269,NA,269,25.3,91,996.7,26.9,SE,5.2,0,0
20427,2012,5,1,2,1,254,NA,254,25.3,91,996.4,26.9,SW,2.6,0,0
20428,2012,5,1,3,1,229,NA,229,25.1,91,996.1,26.7,SE,2.8,0,0
20429,2012,5,1,4,1,221,NA,221,25.2,93,996.5,26.4,SE,3.9,0,0
20430,2012,5,1,5,1,225,NA,225,25.2,93,996.8,26.4,SE,5.6,0,0
20431,2012,5,1,6,1,238,NA,238,25.1,93,997.2,26.3,SE,7.6,0,0
20432,2012,5,1,7,1,201,NA,201,25.4,92,998.1,26.8,SE,9.6,0,0
20433,2012,5,1,8,1,180,NA,180,25.3,89,998.5,27.3,SE,11.1,0,0
20434,2012,5,1,9,1,180,NA,180,25.5,85,998.9,28.3,SW,3.5,0,0
20435,2012,5,1,10,1,200,NA,200,25.1,76,999.2,29.8,SW,9.1,0,0
20436,2012,5,1,11,1,284,NA,284,24.5,69,998.8,30.8,SW,14.2,0,0
20437,2012,5,1,12,1,303,NA,303,25,70,998.1,31.1,SW,17.9,0,0
20438,2012,5,1,13,1,192,NA,192,25.4,72,997.2,31,SW,21.6,0,0
20439,2012,5,1,14,1,215,NA,215,25.6,70,996.2,31.8,SW,25.2,0,0
20440,2012,5,1,15,1,167,NA,167,26.1,79,995.5,30.2,SE,5.5,0,0
20441,2012,5,1,16,1,108,NA,108,25.4,70,995.3,31.5,SW,5.3,0,0
20442,2012,5,1,17,1,83,NA,83,25.9,76,995.1,30.6,SE,3.3,0,0
20443,2012,5,1,18,1,90,NA,90,25.5,75,995.2,30.4,SE,9.4,0,0
20444,2012,5,1,19,1,129,NA,129,25.6,83,995.7,28.8,SE,14,0,0
20445,2012,5,1,20,1,126,NA,126,25.5,87,996.8,27.9,SE,18.2,0,0
20446,2012,5,1,21,1,85,NA,85,25.6,89,997.4,27.6,SE,22.4,0,0
20447,2012,5,1,22,1,82,NA,82,25.4,89,997.9,27.4,SE,24.8,0,0
20448,2012,5,1,23,1,76,NA,76,25.7,92,998.7,27.1,SE,26.8,0,0
20449,2012,5,2,0,1,75,NA,75,25.8,92,998.1,27.2,SE,29.9,0,0
20450,2012,5,2,1,1,76,NA,76,25.8,92,998.4,27.2,SE,32.5,0,0
20451,2012,5,2,2,1,78,NA,78,25.9,93,997.6,27.1,SW,2.4,0,0
20452,2012,5,2,3,1,91,NA,91,25.6,91,997.3,27.2,SW,5,0,0
20453,2012,5,2,4,1,108,NA,108,25.7,93,997.3,26.9,SW,7,0,0
