No,year,month,day,hour,season,PM_Taiyuanjie,PM_US Post,PM_Xiaoheyan,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
23596,2012,9,10,3,3,NA,NA,NA,15,93.8,1015,16,SE,7,0,0
23597,2012,9,10,4,3,NA,NA,NA,15,93.8,1015,16,SE,9,0,0
23598,2012,9,10,5,3,NA,NA,NA,15,93.8,1016,16,SE,11,0,0
23599,2012,9,10,6,3,NA,NA,NA,15,93.8,1016,16,SE,13,0,0
23600,2012,9,10,7,3,NA,NA,NA,15,88.02,1016,17,SE,16,0,0
23601,2012,9,10,8,3,NA,NA,NA,16,82.77,1016,19,SE,19,0,0
23602,2012,9,10,9,3,NA,NA,NA,17,73.32,1017,22,SE,21,0,0
23603,2012,9,10,10,3,NA,NA,NA,17,64.98,1016,24,cv,1,0,0
23604,2012,9,10,11,3,NA,NA,NA,17,61.21,1016,25,SE,1,0,0
23605,2012,9,10,12,3,NA,NA,NA,15,50.78,1015,26,SE,3,0,0
23606,2012,9,10,13,3,NA,NA,NA,13,42.06,1014,27,SE,5,0,0
23607,2012,9,10,14,3,NA,NA,NA,13,42.06,1014,27,SW,1,0,0
23608,2012,9,10,15,3,NA,NA,NA,15,45.16,1013,28,cv,1,0,0
23609,2012,9,10,16,3,NA,NA,NA,15,45.16,1013,28,cv,2,0,0
23610,2012,9,10,17,3,NA,NA,NA,16,54.14,1013,26,SW,2,0,0
23611,2012,9,10,18,3,NA,NA,NA,16,64.76,1013,23,cv,0,0,0
23612,2012,9,10,19,3,NA,NA,NA,17,82.89,1014,20,cv,0,0,0
23613,2012,9,10,20,3,NA,NA,NA,17,88.2,1015,19,SE,1,0,0
23614,2012,9,10,21,3,NA,NA,NA,18,88.28,1015,20,SE,3,0,0
23615,2012,9,10,22,3,NA,NA,NA,18,93.94,1015,19,SE,6,0,0
23616,2012,9,10,23,3,NA,NA,NA,18,93.94,1014,19,SE,8,0,0
23617,2012,9,11,0,3,NA,NA,NA,17,93.89,1014,18,SE,11,0,0
23618,2012,9,11,1,3,NA,NA,NA,16,88.11,1014,18,SE,14,0,0
23619,2012,9,11,2,3,NA,NA,NA,16,88.11,1014,18,SE,17,0,0
23620,2012,9,11,3,3,NA,NA,NA,16,88.11,1014,18,SE,20,0,0
23621,2012,9,11,4,3,NA,NA,NA,16,93.84,1014,17,SE,23,0,0
23622,2012,9,11,5,3,NA,NA,NA,16,93.84,1014,17,SE,25,0,0
23623,2012,9,11,6,3,NA,NA,NA,15,88.02,1014,17,SE,28,0,0
23624,2012,9,11,7,3,NA,NA,NA,16,88.11,1014,18,SE,30,0,0
23625,2012,9,11,8,3,NA,NA,NA,17,77.94,1013,21,SE,32,0,0
23626,2012,9,11,9,3,NA,NA,NA,18,78.09,1013,22,SE,35,0,0
23627,2012,9,11,10,3,NA,NA,NA,16,60.98,1013,24,SW,3,0,0
23628,2012,9,11,11,3,NA,NA,NA,16,54.14,1012,26,SW,7,0,0
23629,2012,9,11,12,3,NA,NA,NA,16,54.14,1012,26,SW,12,0,0
23630,2012,9,11,13,3,NA,NA,NA,16,54.14,1011,26,SW,16,0,0
23631,2012,9,11,14,3,NA,NA,NA,16,54.14,1011,26,SW,20,0,0
23632,2012,9,11,15,3,NA,NA,NA,16,57.44,1011,25,SW,23,0,0
23633,2012,9,11,16,3,NA,NA,NA,17,61.21,1010,25,SW,25,0,0
23634,2012,9,11,17,3,NA,NA,NA,18,69.2,1010,24,SW,26,0,0
23635,2012,9,11,18,3,NA,NA,NA,19,78.24,1010,23,SE,2,0,0
23636,2012,9,11,19,3,NA,NA,NA,18,78.09,1010,22,SE,3,0,0
23637,2012,9,11,20,3,NA,NA,NA,18,83.01,1010,21,cv,1,0,0
23638,2012,9,11,21,3,NA,NA,NA,17,77.94,1010,21,SE,2,0,0
23639,2012,9,11,22,3,NA,NA,NA,17,82.89,1010,20,SW,2,0,0
23640,2012,9,11,23,3,NA,NA,NA,17,82.89,1010,20,SW,3,0,0
23641,2012,9,12,0,3,NA,NA,NA,17,82.89,1009,20,SE,2,0,0
23642,2012,9,12,1,3,NA,NA,NA,16,77.79,1009,20,SE,4,0,0
23643,2012,9,12,2,3,NA,NA,NA,16,77.79,1009,20,SE,6,0.5,0.5
23644,2012,9,12,3,3,NA,NA,NA,16,82.77,1008,19,SE,7,0.2,0.7
23645,2012,9,12,4,3,NA,NA,NA,17,88.2,1008,19,SE,9,2.6,3.3
23646,2012,9,12,5,3,NA,NA,NA,17,93.89,1008,18,SW,3,2.8,6.1
23647,2012,9,12,6,3,NA,NA,NA,17,93.89,1008,18,SE,2,0,0
23648,2012,9,12,7,3,NA,NA,NA,17,93.89,1007,18,SW,2,0,0
23649,2012,9,12,8,3,NA,NA,NA,18,93.94,1007,19,SE,2,0.2,0.2
23650,2012,9,12,9,3,NA,NA,NA,18,93.94,1008,19,SW,4,0.1,0.3
23651,2012,9,12,10,3,NA,NA,NA,18,88.28,1007,20,SW,8,0.1,0.4
23652,2012,9,12,11,3,NA,NA,NA,17,88.2,1008,19,SW,14,0.4,0.8
23653,2012,9,12,12,3,NA,NA,NA,15,88.02,1008,17,NW,6,0.6,1.4
23654,2012,9,12,13,3,NA,NA,NA,14,93.75,1008,15,NW,10,0.1,1.5
23655,2012,9,12,14,3,NA,NA,NA,14,93.75,1009,15,NW,16,0,0
23656,2012,9,12,15,3,NA,NA,NA,14,87.93,1009,16,NW,20,0,0
23657,2012,9,12,16,3,NA,NA,NA,14,87.93,1010,16,NW,24,0,0
23658,2012,9,12,17,3,NA,NA,NA,13,82.4,1010,16,NW,28,0,0
23659,2012,9,12,18,3,NA,NA,NA,13,87.84,1011,15,NW,30,0,0
23660,2012,9,12,19,3,NA,NA,NA,12,82.27,1011,15,NE,2,0,0
23661,2012,9,12,20,3,NA,NA,NA,12,82.27,1012,15,NE,5,0,0
23662,2012,9,12,21,3,NA,NA,NA,11,87.66,1012,13,NE,8,0,0
23663,2012,9,12,22,3,NA,NA,NA,11,87.66,1011,13,NE,11,0,0
23664,2012,9,12,23,3,NA,NA,NA,11,87.66,1011,13,NE,13,0,0
23665,2012,9,13,0,3,NA,NA,NA,11,87.66,1011,13,NE,15,0,0
23666,2012,9,13,1,3,NA,NA,NA,11,93.6,1011,12,cv,1,0,0
23667,2012,9,13,2,3,NA,NA,NA,11,93.6,1011,12,NW,1,0,0
23668,2012,9,13,3,3,NA,NA,NA,12,93.65,1010,13,NE,2,0,0
23669,2012,9,13,4,3,NA,NA,NA,11,87.66,1010,13,SE,2,0,0
23670,2012,9,13,5,3,NA,NA,NA,11,87.66,1010,13,SW,1,0,0
23671,2012,9,13,6,3,NA,NA,NA,11,93.6,1010,12,SW,2,0,0
23672,2012,9,13,7,3,NA,NA,NA,12,93.65,1010,13,cv,0,0,0
23673,2012,9,13,8,3,NA,NA,NA,12,87.75,1010,14,cv,1,0,0
23674,2012,9,13,9,3,NA,NA,NA,12,77.17,1011,16,SW,2,0,0
23675,2012,9,13,10,3,NA,NA,NA,11,67.78,1011,17,SW,4,0,0
23676,2012,9,13,11,3,NA,NA,NA,11,63.64,1010,18,SW,8,0,0
23677,2012,9,13,12,3,NA,NA,NA,11,67.78,1010,17,NW,3,0,0
23678,2012,9,13,13,3,NA,NA,NA,10,59.54,1010,18,SW,3,0,0
23679,2012,9,13,14,3,NA,NA,NA,9,52.3,1010,19,NW,2,0,0
23680,2012,9,13,15,3,NA,NA,NA,9,55.67,1010,18,NW,4,0,0
23681,2012,9,13,16,3,NA,NA,NA,9,49.15,1010,20,SW,4,0,0
23682,2012,9,13,17,3,NA,NA,NA,8,48.87,1010,19,SW,7,0,0
23683,2012,9,13,18,3,NA,NA,NA,10,63.41,1011,17,SW,9,0,0
23684,2012,9,13,19,3,NA,NA,NA,10,72.04,1012,15,SW,11,0,0
23685,2012,9,13,20,3,NA,NA,NA,11,82.14,1012,14,SW,13,0,0
23686,2012,9,13,21,3,NA,NA,NA,11,87.66,1012,13,SE,3,0,0
23687,2012,9,13,22,3,NA,NA,NA,11,87.66,1013,13,SE,6,0,0
23688,2012,9,13,23,3,NA,NA,NA,10,87.57,1013,12,SW,2,0,0
23689,2012,9,14,0,3,NA,NA,NA,10,87.57,1013,12,SE,3,0,0
23690,2012,9,14,1,3,NA,NA,NA,10,87.57,1013,12,SE,5,0,0
23691,2012,9,14,2,3,NA,NA,NA,9,87.47,1013,11,SE,7,0,0
23692,2012,9,14,3,3,NA,NA,NA,8,93.45,1013,9,SE,8,0,0
23693,2012,9,14,4,3,NA,NA,NA,8,93.45,1014,9,SE,9,0,0
23694,2012,9,14,5,3,NA,NA,NA,8,93.45,1014,9,SE,10,0,0
23695,2012,9,14,6,3,NA,NA,NA,8,100,1015,8,cv,0,0,0
23696,2012,9,14,7,3,NA,NA,NA,11,93.6,1015,12,cv,1,0,0
23697,2012,9,14,8,3,NA,NA,NA,13,87.84,1016,15,cv,2,0,0
23698,2012,9,14,9,3,NA,NA,NA,11,63.64,1016,18,cv,3,0,0
23699,2012,9,14,10,3,NA,NA,NA,10,55.93,1017,19,cv,4,0,0
23700,2012,9,14,11,3,NA,NA,NA,8,43.19,1016,21,SW,2,0,0
23701,2012,9,14,12,3,NA,NA,NA,6,35.42,1016,22,SW,5,0,0
23702,2012,9,14,13,3,NA,NA,NA,7,37.95,1016,22,SW,7,0,0
23703,2012,9,14,14,3,NA,NA,NA,5,31.1,1016,23,cv,1,0,0
23704,2012,9,14,15,3,NA,NA,NA,6,33.34,1015,23,SW,1,0,0
23705,2012,9,14,16,3,NA,NA,NA,6,35.42,1015,22,SW,3,0,0
23706,2012,9,14,17,3,NA,NA,NA,9,46.21,1016,21,SW,4,0,0
23707,2012,9,14,18,3,NA,NA,NA,9,59.29,1016,17,SW,5,0,0
23708,2012,9,14,19,3,NA,NA,NA,9,67.36,1017,15,cv,0,0,0
23709,2012,9,14,20,3,NA,NA,NA,11,82.14,1018,14,SE,2,0,0
23710,2012,9,14,21,3,NA,NA,NA,10,72.04,1018,15,SE,5,0,0
23711,2012,9,14,22,3,NA,NA,NA,11,82.14,1018,14,SE,8,0,0
23712,2012,9,14,23,3,NA,NA,NA,10,82.01,1018,13,SE,11,0,0
23713,2012,9,15,0,3,NA,NA,NA,9,81.88,1019,12,SE,13,0,0
23714,2012,9,15,1,3,NA,NA,NA,10,87.57,1019,12,SE,15,0,0
23715,2012,9,15,2,3,NA,NA,NA,9,93.5,1019,10,cv,1,0,0
23716,2012,9,15,3,3,NA,NA,NA,9,87.47,1020,11,SE,2,0,0
23717,2012,9,15,4,3,NA,NA,NA,9,87.47,1020,11,SE,4,0,0
23718,2012,9,15,5,3,NA,NA,NA,8,87.38,1020,10,NE,3,0,0
23719,2012,9,15,6,3,NA,NA,NA,9,93.5,1021,10,NE,5,0,0
23720,2012,9,15,7,3,NA,NA,NA,10,82.01,1021,13,SE,2,0,0
23721,2012,9,15,8,3,NA,NA,NA,11,72.23,1021,16,SE,4,0,0
23722,2012,9,15,9,3,NA,NA,NA,11,63.64,1022,18,NE,2,0,0
23723,2012,9,15,10,3,NA,NA,NA,10,52.56,1022,20,NE,4,0,0
23724,2012,9,15,11,3,NA,NA,NA,9,43.47,1022,22,NW,2,0,0
23725,2012,9,15,12,3,NA,NA,NA,6,33.34,1021,23,NE,3,0,0
23726,2012,9,15,13,3,NA,NA,NA,8,38.24,1021,23,NE,6,0,0
23727,2012,9,15,14,3,NA,NA,NA,5,29.29,1020,24,NE,9,0,0
23728,2012,9,15,15,3,NA,NA,NA,7,37.95,1020,22,NE,13,0,0
23729,2012,9,15,16,3,NA,NA,NA,7,35.71,1020,23,NE,16,0,0
23730,2012,9,15,17,3,NA,NA,NA,8,40.63,1020,22,NE,19,0,0
23731,2012,9,15,18,3,NA,NA,NA,8,45.93,1020,20,NE,22,0,0
23732,2012,9,15,19,3,NA,NA,NA,9,55.67,1021,18,NE,25,0,0
23733,2012,9,15,20,3,NA,NA,NA,10,59.54,1021,18,NE,28,0,0
23734,2012,9,15,21,3,NA,NA,NA,11,82.14,1021,14,NE,29,0,0
23735,2012,9,15,22,3,NA,NA,NA,11,77.01,1021,15,NE,32,0,0
23736,2012,9,15,23,3,NA,NA,NA,10,82.01,1022,13,NE,35,0,0
23737,2012,9,16,0,3,NA,NA,NA,11,87.66,1021,13,NE,37,0,0
23738,2012,9,16,1,3,NA,NA,NA,11,87.66,1021,13,NE,40,0,0
23739,2012,9,16,2,3,NA,NA,NA,11,93.6,1022,12,NE,44,0,0
23740,2012,9,16,3,3,NA,NA,NA,10,93.55,1022,11,NE,48,0,0
23741,2012,9,16,4,3,NA,NA,NA,10,93.55,1022,11,NE,52,0,0
23742,2012,9,16,5,3,NA,NA,NA,10,93.55,1022,11,NE,53,0,0
23743,2012,9,16,6,3,NA,NA,NA,9,93.5,1022,10,NE,55,0,0
23744,2012,9,16,7,3,NA,NA,NA,11,87.66,1023,13,NE,58,0,0
23745,2012,9,16,8,3,NA,NA,NA,12,82.27,1022,15,NE,60,0,0
23746,2012,9,16,9,3,NA,NA,NA,13,77.32,1022,17,NE,63,0,0
23747,2012,9,16,10,3,NA,NA,NA,13,64.09,1022,20,NE,65,0,0
23748,2012,9,16,11,3,NA,NA,NA,11,49.7,1021,22,NE,69,0,0
23749,2012,9,16,12,3,NA,NA,NA,10,43.76,1020,23,NE,73,0,0
23750,2012,9,16,13,3,NA,NA,NA,9,38.53,1020,24,NE,76,0,0
23751,2012,9,16,14,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
23752,2012,9,16,15,3,NA,NA,NA,6,31.39,1018,24,NW,3,0,0
23753,2012,9,16,16,3,NA,NA,NA,7,33.63,1018,24,NE,3,0,0
23754,2012,9,16,17,3,NA,NA,NA,8,38.24,1018,23,NE,6,0,0
23755,2012,9,16,18,3,NA,NA,NA,8,43.19,1018,21,NE,9,0,0
23756,2012,9,16,19,3,NA,NA,NA,8,48.87,1018,19,NW,2,0,0
23757,2012,9,16,20,3,NA,NA,NA,9,55.67,1018,18,NW,3,0,0
23758,2012,9,16,21,3,NA,NA,NA,9,63.18,1018,16,NE,3,0,0
23759,2012,9,16,22,3,NA,NA,NA,10,63.41,1017,17,NE,6,0,0
23760,2012,9,16,23,3,NA,NA,NA,11,72.23,1017,16,NE,10,0,0
23761,2012,9,17,0,3,NA,NA,NA,11,77.01,1016,15,NE,13,0,0
23762,2012,9,17,1,3,NA,NA,NA,12,87.75,1016,14,NE,17,0,0
23763,2012,9,17,2,3,NA,NA,NA,12,87.75,1015,14,NE,21,0,0
23764,2012,9,17,3,3,NA,NA,NA,12,87.75,1015,14,NE,25,0,0
23765,2012,9,17,4,3,NA,NA,NA,11,87.66,1014,13,NE,26,0,0
23766,2012,9,17,5,3,NA,NA,NA,11,93.6,1014,12,NE,28,0,0
23767,2012,9,17,6,3,NA,NA,NA,11,93.6,1014,12,NE,31,0,0
23768,2012,9,17,7,3,NA,NA,NA,13,82.4,1014,16,NE,34,0,0
23769,2012,9,17,8,3,NA,NA,NA,13,77.32,1013,17,NE,39,0,0
23770,2012,9,17,9,3,NA,NA,NA,13,68.2,1012,19,NE,43,0,0
23771,2012,9,17,10,3,NA,NA,NA,12,60.03,1011,20,NE,48,0,0
23772,2012,9,17,11,3,NA,NA,NA,10,46.49,1010,22,NW,6,0,0
23773,2012,9,17,12,3,NA,NA,NA,10,43.76,1009,23,NW,13,0,0
23774,2012,9,17,13,3,NA,NA,NA,9,38.53,1008,24,NW,21,0,0
23775,2012,9,17,14,3,NA,NA,NA,11,44.04,1007,24,NW,28,0,0
23776,2012,9,17,15,3,NA,NA,NA,10,41.2,1006,24,NW,35,0,0
23777,2012,9,17,16,3,NA,NA,NA,9,40.92,1006,23,NW,42,0,0
23778,2012,9,17,17,3,NA,NA,NA,9,40.92,1006,23,NE,6,0,0
23779,2012,9,17,18,3,NA,NA,NA,8,43.19,1005,21,NE,12,0,0
23780,2012,9,17,19,3,NA,NA,NA,9,46.21,1005,21,NW,6,0,0
23781,2012,9,17,20,3,NA,NA,NA,8,45.93,1005,20,NW,13,0,0
23782,2012,9,17,21,3,NA,NA,NA,8,48.87,1005,19,NE,7,0,0
23783,2012,9,17,22,3,NA,NA,NA,8,52.02,1005,18,NE,13,0,0
23784,2012,9,17,23,3,NA,NA,NA,8,55.41,1004,17,NW,5,0,0
23785,2012,9,18,0,3,NA,NA,NA,8,59.04,1004,16,NW,10,0,0
23786,2012,9,18,1,3,NA,NA,NA,8,59.04,1004,16,NE,5,0,0
23787,2012,9,18,2,3,NA,NA,NA,9,67.36,1004,15,NW,3,0,0
23788,2012,9,18,3,3,NA,NA,NA,9,71.85,1004,14,NW,7,0,0
23789,2012,9,18,4,3,NA,NA,NA,10,76.84,1004,14,NE,3,0,0
23790,2012,9,18,5,3,NA,NA,NA,10,76.84,1005,14,NW,4,0,0
23791,2012,9,18,6,3,NA,NA,NA,10,76.84,1006,14,NW,7,0,0
23792,2012,9,18,7,3,NA,NA,NA,10,72.04,1006,15,NW,10,0,0
23793,2012,9,18,8,3,NA,NA,NA,10,67.57,1006,16,NW,15,0,0
23794,2012,9,18,9,3,NA,NA,NA,10,59.54,1007,18,NW,20,0,0
23795,2012,9,18,10,3,NA,NA,NA,11,59.78,1007,19,NE,6,0,0
23796,2012,9,18,11,3,NA,NA,NA,10,49.42,1006,21,NE,12,0,0
23797,2012,9,18,12,3,NA,NA,NA,8,40.63,1006,22,NE,19,0,0
23798,2012,9,18,13,3,NA,NA,NA,8,38.24,1005,23,NE,27,0,0
23799,2012,9,18,14,3,NA,NA,NA,7,33.63,1005,24,NE,34,0,0
23800,2012,9,18,15,3,NA,NA,NA,7,33.63,1005,24,NE,41,0,0
23801,2012,9,18,16,3,NA,NA,NA,8,38.24,1005,23,NE,46,0,0
23802,2012,9,18,17,3,NA,NA,NA,8,38.24,1005,23,NE,51,0,0
23803,2012,9,18,18,3,NA,NA,NA,8,43.19,1006,21,NE,53,0,0
23804,2012,9,18,19,3,NA,NA,NA,9,52.3,1006,19,NE,56,0,0
23805,2012,9,18,20,3,NA,NA,NA,8,52.02,1007,18,NE,59,0,0
23806,2012,9,18,21,3,NA,NA,NA,8,59.04,1006,16,NE,60,0,0
23807,2012,9,18,22,3,NA,NA,NA,11,87.66,1006,13,cv,1,0,0
23808,2012,9,18,23,3,NA,NA,NA,10,76.84,1006,14,NE,3,0,0
23809,2012,9,19,0,3,NA,NA,NA,10,82.01,1007,13,NE,6,0,0
23810,2012,9,19,1,3,NA,NA,NA,10,87.57,1007,12,NE,8,0,0
23811,2012,9,19,2,3,NA,NA,NA,10,93.55,1007,11,NE,10,0,0
23812,2012,9,19,3,3,NA,NA,NA,11,93.6,1007,12,NE,13,0,0
23813,2012,9,19,4,3,NA,NA,NA,10,93.55,1008,11,NE,16,0,0
23814,2012,9,19,5,3,NA,NA,NA,9,93.5,1008,10,cv,0,0,0
23815,2012,9,19,6,3,NA,NA,NA,10,93.55,1009,11,NE,2,0,0
23816,2012,9,19,7,3,NA,NA,NA,13,93.7,1009,14,NE,5,0,0
23817,2012,9,19,8,3,NA,NA,NA,13,82.4,1009,16,NE,7,0,0
23818,2012,9,19,9,3,NA,NA,NA,13,68.2,1010,19,NE,10,0,0
23819,2012,9,19,10,3,NA,NA,NA,11,52.83,1010,21,NE,14,0,0
23820,2012,9,19,11,3,NA,NA,NA,9,40.92,1009,23,NE,19,0,0
23821,2012,9,19,12,3,NA,NA,NA,7,33.63,1009,24,NE,24,0,0
23822,2012,9,19,13,3,NA,NA,NA,7,33.63,1009,24,NW,5,0,0
23823,2012,9,19,14,3,NA,NA,NA,7,33.63,1009,24,NE,4,0,0
23824,2012,9,19,15,3,NA,NA,NA,7,33.63,1009,24,NE,7,0,0
23825,2012,9,19,16,3,NA,NA,NA,7,33.63,1009,24,NE,11,0,0
23826,2012,9,19,17,3,NA,NA,NA,9,43.47,1009,22,NE,14,0,0
23827,2012,9,19,18,3,NA,NA,NA,9,46.21,1009,21,NE,17,0,0
23828,2012,9,19,19,3,NA,NA,NA,10,63.41,1010,17,NE,18,0,0
23829,2012,9,19,20,3,NA,NA,NA,11,72.23,1011,16,SE,2,0,0
23830,2012,9,19,21,3,NA,NA,NA,12,82.27,1011,15,SE,4,0,0
23831,2012,9,19,22,3,NA,NA,NA,12,82.27,1011,15,SE,7,0,0
23832,2012,9,19,23,3,NA,NA,NA,11,82.14,1012,14,SE,9,0,0
23833,2012,9,20,0,3,NA,NA,NA,11,82.14,1012,14,SE,13,0,0
23834,2012,9,20,1,3,NA,NA,NA,10,82.01,1012,13,SE,14,0,0
23835,2012,9,20,2,3,NA,NA,NA,10,93.55,1013,11,SW,2,0,0
23836,2012,9,20,3,3,NA,NA,NA,10,87.57,1013,12,SE,3,0,0
23837,2012,9,20,4,3,NA,NA,NA,10,87.57,1013,12,SE,6,0,0
23838,2012,9,20,5,3,NA,NA,NA,10,87.57,1013,12,SE,10,0,0
23839,2012,9,20,6,3,NA,NA,NA,11,87.66,1014,13,SE,14,0,0
23840,2012,9,20,7,3,NA,NA,NA,11,82.14,1014,14,SE,18,0,0
23841,2012,9,20,8,3,NA,NA,NA,13,77.32,1014,17,SE,20,0,0
23842,2012,9,20,9,3,NA,NA,NA,12,60.03,1014,20,SE,22,0,0
23843,2012,9,20,10,3,NA,NA,NA,10,43.76,1014,23,SW,3,0,0
23844,2012,9,20,11,3,NA,NA,NA,9,38.53,1014,24,SW,6,0,0
23845,2012,9,20,12,3,NA,NA,NA,8,31.97,1013,26,SW,10,0,0
23846,2012,9,20,13,3,NA,NA,NA,10,36.58,1013,26,SW,13,0,0
23847,2012,9,20,14,3,NA,NA,NA,9,32.25,1012,27,SW,17,0,0
23848,2012,9,20,15,3,NA,NA,NA,10,34.49,1012,27,SW,21,0,0
23849,2012,9,20,16,3,NA,NA,NA,10,34.49,1012,27,SW,24,0,0
23850,2012,9,20,17,3,NA,NA,NA,13,50.24,1012,24,SW,26,0,0
23851,2012,9,20,18,3,NA,NA,NA,13,60.27,1012,21,SW,28,0,0
23852,2012,9,20,19,3,NA,NA,NA,13,64.09,1013,20,SE,3,0,0
23853,2012,9,20,20,3,NA,NA,NA,13,68.2,1013,19,SE,5,0,0
23854,2012,9,20,21,3,NA,NA,NA,13,72.6,1014,18,SE,7,0,0
23855,2012,9,20,22,3,NA,NA,NA,12,72.42,1014,17,SE,9,0,0
23856,2012,9,20,23,3,NA,NA,NA,12,72.42,1014,17,SE,11,0,0
23857,2012,9,21,0,3,NA,NA,NA,12,72.42,1014,17,SE,13,0,0
23858,2012,9,21,1,3,NA,NA,NA,12,72.42,1014,17,SE,15,0,0
23859,2012,9,21,2,3,NA,NA,NA,12,72.42,1014,17,SE,18,0,0
23860,2012,9,21,3,3,NA,NA,NA,12,72.42,1013,17,SE,21,0,0
23861,2012,9,21,4,3,NA,NA,NA,11,67.78,1013,17,SE,24,0,0
23862,2012,9,21,5,3,NA,NA,NA,10,63.41,1013,17,SE,27,0,0
23863,2012,9,21,6,3,NA,NA,NA,10,67.57,1013,16,SE,30,0,0
23864,2012,9,21,7,3,NA,NA,NA,11,67.78,1014,17,SE,32,0,0
23865,2012,9,21,8,3,NA,NA,NA,12,56.44,1014,21,SE,34,0,0
23866,2012,9,21,9,3,NA,NA,NA,11,46.78,1014,23,SW,3,0,0
23867,2012,9,21,10,3,NA,NA,NA,12,47.05,1014,24,SW,8,0,0
23868,2012,9,21,11,3,NA,NA,NA,13,44.61,1013,26,SW,14,0,0
23869,2012,9,21,12,3,NA,NA,NA,13,44.61,1013,26,SW,20,0,0
23870,2012,9,21,13,3,NA,NA,NA,12,39.39,1012,27,SW,26,0,0
23871,2012,9,21,14,3,NA,NA,NA,12,39.39,1012,27,SW,32,0,0
23872,2012,9,21,15,3,NA,NA,NA,12,41.78,1012,26,SW,35,0,0
23873,2012,9,21,16,3,NA,NA,NA,10,38.82,1012,25,SW,39,0,0
23874,2012,9,21,17,3,NA,NA,NA,12,49.97,1012,23,SW,42,0,0
23875,2012,9,21,18,3,NA,NA,NA,13,60.27,1012,21,SW,43,0,0
23876,2012,9,21,19,3,NA,NA,NA,14,72.78,1012,19,SW,44,0,0
23877,2012,9,21,20,3,NA,NA,NA,14,72.78,1013,19,SW,45,0,0
23878,2012,9,21,21,3,NA,NA,NA,14,77.48,1013,18,SE,1,0,0
23879,2012,9,21,22,3,NA,NA,NA,14,77.48,1013,18,SE,3,0,0
23880,2012,9,21,23,3,NA,NA,NA,14,87.93,1013,16,SW,1,0,0
23881,2012,9,22,0,3,NA,NA,NA,14,87.93,1013,16,SE,1,0,0
23882,2012,9,22,1,3,NA,NA,NA,15,88.02,1013,17,SE,3,0,0
23883,2012,9,22,2,3,NA,NA,NA,15,88.02,1013,17,SE,5,0,0
23884,2012,9,22,3,3,NA,NA,NA,14,82.52,1013,17,SE,7,0,0
23885,2012,9,22,4,3,NA,NA,NA,14,82.52,1013,17,SE,9,0,0
23886,2012,9,22,5,3,NA,NA,NA,14,82.52,1013,17,SE,12,0,0
23887,2012,9,22,6,3,NA,NA,NA,14,82.52,1013,17,SE,15,0,0
23888,2012,9,22,7,3,NA,NA,NA,15,82.65,1013,18,SE,17,0,0
23889,2012,9,22,8,3,NA,NA,NA,15,77.64,1013,19,SE,19,0,0
23890,2012,9,22,9,3,NA,NA,NA,15,68.61,1013,21,SW,4,0,0
23891,2012,9,22,10,3,NA,NA,NA,14,56.95,1013,23,SW,8,0,0
23892,2012,9,22,11,3,NA,NA,NA,15,60.74,1013,23,SW,12,0,0
23893,2012,9,22,12,3,NA,NA,NA,14,53.62,1012,24,SW,17,0,0
23894,2012,9,22,13,3,NA,NA,NA,13,50.24,1012,24,SW,22,0,0
23895,2012,9,22,14,3,NA,NA,NA,12,44.33,1012,25,SW,25,0,0
23896,2012,9,22,15,3,NA,NA,NA,13,50.24,1011,24,SW,28,0,0
23897,2012,9,22,16,3,NA,NA,NA,13,50.24,1011,24,SW,30,0,0
23898,2012,9,22,17,3,NA,NA,NA,14,60.51,1011,22,SW,32,0,0
23899,2012,9,22,18,3,NA,NA,NA,15,72.96,1012,20,SW,34,0,0
23900,2012,9,22,19,3,NA,NA,NA,14,72.78,1012,19,SW,36,0,0
23901,2012,9,22,20,3,NA,NA,NA,15,82.65,1013,18,SW,38,0,0
23902,2012,9,22,21,3,NA,NA,NA,15,82.65,1013,18,SE,2,0,0
23903,2012,9,22,22,3,NA,NA,NA,14,82.52,1013,17,SE,4,0,0
23904,2012,9,22,23,3,NA,NA,NA,14,87.93,1013,16,SE,6,0,0
23905,2012,9,23,0,3,NA,NA,NA,14,87.93,1013,16,SE,9,0,0
23906,2012,9,23,1,3,NA,NA,NA,14,93.75,1013,15,SE,11,0,0
23907,2012,9,23,2,3,NA,NA,NA,14,87.93,1013,16,SE,14,0,0
23908,2012,9,23,3,3,NA,NA,NA,14,93.75,1013,15,SE,16,0,0
23909,2012,9,23,4,3,NA,NA,NA,12,87.75,1013,14,cv,1,0,0
23910,2012,9,23,5,3,NA,NA,NA,13,93.7,1013,14,SE,2,0,0
23911,2012,9,23,6,3,NA,NA,NA,13,93.7,1013,14,SE,4,0,0
23912,2012,9,23,7,3,NA,NA,NA,14,93.75,1014,15,SE,6,0,0
23913,2012,9,23,8,3,NA,NA,NA,15,82.65,1014,18,SE,8,0,0
23914,2012,9,23,9,3,NA,NA,NA,14,68.4,1015,20,cv,1,0,0
23915,2012,9,23,10,3,NA,NA,NA,14,60.51,1015,22,cv,2,0,0
23916,2012,9,23,11,3,NA,NA,NA,13,53.36,1014,23,cv,3,0,0
23917,2012,9,23,12,3,NA,NA,NA,12,49.97,1014,23,cv,4,0,0
